update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
04-26-2020,14:45,Fayette,16,2,0,Southeast Central,
04-26-2020,14:45,Ford,8,1,0,Northeast Central,Champaign-Urbana
04-26-2020,14:45,Franklin,8,0,0,Southern,
04-26-2020,14:45,Fulton,3,0,0,North Central,
04-26-2020,14:45,Gallatin,2,0,0,Southern,
04-26-2020,14:45,Greene,2,0,0,Central,
04-26-2020,14:45,Grundy,30,0,0,Collar,Chicago
04-26-2020,14:45,Hamilton,2,0,0,Southern,
04-26-2020,14:45,Hancock,4,0,0,West Central,
04-26-2020,14:45,Hardin,1,0,0,Southern,
04-26-2020,14:45,Henderson,4,0,0,West Central,
04-26-2020,14:45,Henry,36,0,0,Northwest,Davenport
04-26-2020,14:45,Iroquois,18,0,0,Northeast Central,
04-26-2020,14:45,Jackson,67,7,0,Southern,Carbondale-Marion
04-26-2020,14:45,Jasper,41,2,0,Southeast Central,
04-26-2020,14:45,Jefferson,83,5,0,Southern,
04-26-2020,14:45,Jersey,12,1,0,Southwest Central,St_Louis
04-26-2020,14:45,Jo Daviess,11,0,0,Northwest,
04-26-2020,14:45,Johnson,4,0,0,Southern,
04-26-2020,14:45,Kane,1109,39,0,Collar,Elgin
04-26-2020,14:45,Kankakee,304,23,0,Collar,Kankakee
04-26-2020,14:45,Kendall,208,5,0,Collar,Chicago
04-26-2020,14:45,Knox,36,0,0,West Central,
04-26-2020,14:45,Lake,2990,118,0,Collar,Lake
04-26-2020,14:45,LaSalle,44,1,0,Northwest,
04-26-2020,14:45,Lawrence,3,0,0,Southeast Central,
04-26-2020,14:45,Lee,19,0,0,Northwest,
04-26-2020,14:45,Livingston,20,1,0,North Central,
04-26-2020,14:45,Logan,4,0,0,Central,
04-26-2020,14:45,McDonough,6,0,0,West Central,
04-26-2020,14:45,McHenry,513,28,0,Collar,Chicago
04-26-2020,14:45,McLean,88,3,0,North Central,Bloomington
04-26-2020,14:45,Macon,102,11,0,Central,Decatur
04-26-2020,14:45,Macoupin,28,0,0,Central,St_Louis
04-26-2020,14:45,Madison,305,16,0,Southwest Central,St_Louis
04-26-2020,14:45,Marion,26,0,0,Southeast Central,
04-26-2020,14:45,Marshall,4,0,0,North Central,Peoria
04-26-2020,14:45,Mason,6,0,0,North Central,
04-26-2020,14:45,Massac,4,0,0,Southern,
04-26-2020,14:45,Menard,4,0,0,Central,Springfield
04-26-2020,14:45,Mercer,7,0,0,Northwest,Davenport
04-26-2020,14:45,Monroe,64,10,0,Southwest Central,St_Louis
04-26-2020,14:45,Montgomery,23,1,0,Central,
04-26-2020,14:45,Morgan,16,1,0,Central,
04-26-2020,14:45,Moultrie,4,0,0,Southeast Central,
04-26-2020,14:45,Ogle,87,1,0,Northern,
04-26-2020,14:45,Peoria,65,2,0,North Central,Peoria
04-26-2020,14:45,Perry,8,0,0,Southern,
04-26-2020,14:45,Piatt,7,0,0,Northeast Central,Champaign-Urbana
04-26-2020,14:45,Pike,1,0,0,West Central,
04-26-2020,14:45,Pulaski,15,0,0,Southern,
04-26-2020,14:45,Randolph,104,1,0,Southern,
04-26-2020,14:45,Richland,3,0,0,Southeast Central,
04-26-2020,14:45,Rock Island,304,6,0,Northwest,Davenport
04-26-2020,14:45,St. Clair,391,24,0,Southwest Central,St_Louis
04-26-2020,14:45,Saline,3,0,0,Southern,
04-26-2020,14:45,Sangamon,104,6,0,Central,Springfield
04-26-2020,14:45,Schuyler,1,0,0,West Central,
04-26-2020,14:45,Shelby,10,0,0,Central,
04-26-2020,14:45,Stark,1,0,0,North Central,Peoria
04-26-2020,14:45,Stephenson,16,0,0,Northern,
04-26-2020,14:45,Tazewell,36,3,0,North Central,Peoria
04-26-2020,14:45,Unassigned,307,0,0,Unassigned,
04-26-2020,14:45,Union,8,0,0,Southern,
04-26-2020,14:45,Vermilion,11,0,0,Northeast Central,Danville
04-26-2020,14:45,Wabash,1,0,0,Southern,
04-26-2020,14:45,Warren,49,0,0,West Central,
04-26-2020,14:45,Washington,8,0,0,Southwest Central,
04-26-2020,14:45,Wayne,2,0,0,Southern,
04-26-2020,14:45,White,1,0,0,Southern,
04-26-2020,14:45,Whiteside,62,5,0,Northwest,
04-26-2020,14:45,Will,2126,133,0,Collar,Chicago
04-26-2020,14:45,Williamson,25,0,0,Southern,Carbondale-Marion
04-26-2020,14:45,Winnebago,318,8,0,Northern,Rockford
04-26-2020,14:45,Woodford,11,1,0,North Central,Peoria
04-25-2020,14:45,Illinois,41777,1874,201617,Illinois,Illinois
04-25-2020,14:45,Chicago,17109,708,0,Chicago,Chicago
04-25-2020,14:45,Adams,32,0,0,West Central,
04-25-2020,14:45,Alexander,2,0,0,Southern,Cape_Girardeau
04-25-2020,14:45,Bond,5,1,0,Southwest Central,St_Louis
04-25-2020,14:45,Boone,71,8,0,Northern,Rockford
04-25-2020,14:45,Bureau,9,0,0,Northwest,
04-25-2020,14:45,Calhoun,1,0,0,Southwest Central,St_Louis
04-25-2020,14:45,Carroll,9,2,0,Northwest,
04-25-2020,14:45,Cass,21,0,0,Central,
04-25-2020,14:45,Champaign,102,5,0,Northeast Central,Champaign-Urbana
04-25-2020,14:45,Christian,28,4,0,Central,
04-25-2020,14:45,Clark,4,0,0,Southeast Central,
04-25-2020,14:45,Clay,2,0,0,Southeast Central,
04-25-2020,14:45,Clinton,82,1,0,Southwest Central,St_Louis
04-25-2020,14:45,Coles,22,1,0,Southeast Central,
04-25-2020,14:45,Cook,11949,559,0,Suburban,Chicago
04-25-2020,14:45,Crawford,10,0,0,Southeast Central,
04-25-2020,14:45,Cumberland,3,0,0,Southeast Central,
04-25-2020,14:45,DeKalb,71,1,0,Northern,Elgin
04-25-2020,14:45,De Witt,1,0,0,North Central,Bloomington
04-25-2020,14:45,Douglas,12,0,0,Northeast Central,
04-25-2020,14:45,DuPage,2311,127,0,Collar,Chicago
04-25-2020,14:45,Effingham,5,1,0,Southeast Central,
04-25-2020,14:45,Fayette,16,2,0,Southeast Central,
04-25-2020,14:45,Ford,8,1,0,Northeast Central,Champaign-Urbana
04-25-2020,14:45,Franklin,8,0,0,Southern,
04-25-2020,14:45,Fulton,2,0,0,North Central,
04-25-2020,14:45,Gallatin,2,0,0,Southern,
04-25-2020,14:45,Greene,2,0,0,Central,
04-25-2020,14:45,Grundy,28,0,0,Collar,Chicago
04-25-2020,14:45,Hamilton,2,0,0,Southern,
04-25-2020,14:45,Hancock,4,0,0,West Central,
04-25-2020,14:45,Hardin,1,0,0,Southern,
04-25-2020,14:45,Henderson,4,0,0,West Central,
04-25-2020,14:45,Henry,36,0,0,Northwest,Davenport
04-25-2020,14:45,Iroquois,16,0,0,Northeast Central,
04-25-2020,14:45,Jackson,56,7,0,Southern,Carbondale-Marion
04-25-2020,14:45,Jasper,42,2,0,Southeast Central,
04-25-2020,14:45,Jefferson,80,2,0,Southern,
04-25-2020,14:45,Jersey,12,1,0,Southwest Central,St_Louis
04-25-2020,14:45,Jo Daviess,11,0,0,Northwest,
04-25-2020,14:45,Johnson,3,0,0,Southern,
04-25-2020,14:45,Kane,1049,38,0,Collar,Elgin
04-25-2020,14:45,Kankakee,299,23,0,Collar,Kankakee
04-25-2020,14:45,Kendall,203,5,0,Collar,Chicago
04-25-2020,14:45,Knox,31,0,0,West Central,
04-25-2020,14:45,Lake,2879,115,0,Collar,Lake
04-25-2020,14:45,LaSalle,43,1,0,Northwest,
04-25-2020,14:45,Lawrence,3,0,0,Southeast Central,
04-25-2020,14:45,Lee,19,0,0,Northwest,
04-25-2020,14:45,Livingston,20,1,0,North Central,
04-25-2020,14:45,Logan,4,0,0,Central,
04-25-2020,14:45,McDonough,5,0,0,West Central,
04-25-2020,14:45,McHenry,502,28,0,Collar,Chicago
04-25-2020,14:45,McLean,88,3,0,North Central,Bloomington
04-25-2020,14:45,Macon,100,11,0,Central,Decatur
04-25-2020,14:45,Macoupin,28,0,0,Central,St_Louis
04-25-2020,14:45,Madison,280,16,0,Southwest Central,St_Louis
04-25-2020,14:45,Marion,26,0,0,Southeast Central,
04-25-2020,14:45,Marshall,4,0,0,North Central,Peoria
04-25-2020,14:45,Mason,6,0,0,North Central,
04-25-2020,14:45,Massac,3,0,0,Southern,
04-25-2020,14:45,Menard,4,0,0,Central,Springfield
04-25-2020,14:45,Mercer,7,0,0,Northwest,Davenport
04-25-2020,14:45,Monroe,63,10,0,Southwest Central,St_Louis
04-25-2020,14:45,Montgomery,23,1,0,Central,
04-25-2020,14:45,Morgan,15,1,0,Central,
04-25-2020,14:45,Moultrie,4,0,0,Southeast Central,
04-25-2020,14:45,Ogle,85,1,0,Northern,
04-25-2020,14:45,Peoria,60,2,0,North Central,Peoria
04-25-2020,14:45,Perry,7,0,0,Southern,
04-25-2020,14:45,Piatt,7,0,0,Northeast Central,Champaign-Urbana
04-25-2020,14:45,Pike,1,0,0,West Central,
04-25-2020,14:45,Pulaski,15,0,0,Southern,
04-25-2020,14:45,Randolph,79,1,0,Southern,
04-25-2020,14:45,Richland,3,0,0,Southeast Central,
04-25-2020,14:45,Rock Island,293,6,0,Northwest,Davenport
04-25-2020,14:45,St. Clair,363,24,0,Southwest Central,St_Louis
04-25-2020,14:45,Saline,3,0,0,Southern,
04-25-2020,14:45,Sangamon,95,6,0,Central,Springfield
04-25-2020,14:45,Schuyler,1,0,0,West Central,
04-25-2020,14:45,Shelby,9,0,0,Central,
04-25-2020,14:45,Stark,1,0,0,North Central,Peoria
04-25-2020,14:45,Stephenson,16,0,0,Northern,
04-25-2020,14:45,Tazewell,36,3,0,North Central,Peoria
04-25-2020,14:45,Unassigned,273,1,0,Unassigned,
04-25-2020,14:45,Union,7,0,0,Southern,
04-25-2020,14:45,Vermilion,11,0,0,Northeast Central,Danville
04-25-2020,14:45,Wabash,1,0,0,Southern,
04-25-2020,14:45,Warren,44,0,0,West Central,
04-25-2020,14:45,Washington,7,0,0,Southwest Central,
04-25-2020,14:45,Wayne,2,0,0,Southern,
04-25-2020,14:45,White,1,0,0,Southern,
04-25-2020,14:45,Whiteside,59,5,0,Northwest,
04-25-2020,14:45,Will,2060,131,0,Collar,Chicago
04-25-2020,14:45,Williamson,22,0,0,Southern,Carbondale-Marion
04-25-2020,14:45,Winnebago,302,8,0,Northern,Rockford
04-25-2020,14:45,Woodford,11,1,0,North Central,Peoria
04-24-2020,15:24,Illinois,39658,1795,189632,Illinois,Illinois
04-24-2020,15:24,Chicago,16112,678,0,Chicago,Chicago
04-24-2020,15:24,Adams,32,0,0,West Central,
04-24-2020,15:24,Alexander,2,0,0,Southern,Cape_Girardeau
04-24-2020,15:24,Bond,4,1,0,Southwest Central,St_Louis
04-24-2020,15:24,Boone,60,8,0,Northern,Rockford
04-24-2020,15:24,Bureau,9,0,0,Northwest,
04-24-2020,15:24,Calhoun,1,0,0,Southwest Central,St_Louis
04-24-2020,15:24,Carroll,7,2,0,Northwest,
04-24-2020,15:24,Cass,17,0,0,Central,
04-24-2020,15:24,Champaign,102,5,0,Northeast Central,Champaign-Urbana
04-24-2020,15:24,Christian,27,4,0,Central,
04-24-2020,15:24,Clark,4,0,0,Southeast Central,
04-24-2020,15:24,Clay,2,0,0,Southeast Central,
04-24-2020,15:24,Clinton,73,1,0,Southwest Central,St_Louis
04-24-2020,15:24,Coles,22,0,0,Southeast Central,
04-24-2020,15:24,Cook,11504,542,0,Suburban,Chicago
04-24-2020,15:24,Crawford,10,0,0,Southeast Central,
04-24-2020,15:24,Cumberland,2,0,0,Southeast Central,
04-24-2020,15:24,DeKalb,68,1,0,Northern,Elgin
04-24-2020,15:24,De Witt,1,0,0,North Central,Bloomington
04-24-2020,15:24,Douglas,12,0,0,Northeast Central,
04-24-2020,15:24,DuPage,2219,125,0,Collar,Chicago
04-24-2020,15:24,Effingham,5,1,0,Southeast Central,
04-24-2020,15:24,Fayette,16,2,0,Southeast Central,
04-24-2020,15:24,Ford,7,1,0,Northeast Central,Champaign-Urbana
04-24-2020,15:24,Franklin,8,0,0,Southern,
04-24-2020,15:24,Fulton,3,0,0,North Central,
04-24-2020,15:24,Gallatin,2,0,0,Southern,
04-24-2020,15:24,Greene,2,0,0,Central,
04-24-2020,15:24,Grundy,28,0,0,Collar,Chicago
04-24-2020,15:24,Hamilton,2,0,0,Southern,
04-24-2020,15:24,Hancock,4,0,0,West Central,
04-24-2020,15:24,Hardin,1,0,0,Southern,
04-24-2020,15:24,Henderson,4,0,0,West Central,
04-24-2020,15:24,Henry,36,0,0,Northwest,Davenport
04-24-2020,15:24,Iroquois,15,0,0,Northeast Central,
04-24-2020,15:24,Jackson,56,7,0,Southern,Carbondale-Marion
04-24-2020,15:24,Jasper,41,2,0,Southeast Central,
04-24-2020,15:24,Jefferson,80,2,0,Southern,
04-24-2020,15:24,Jersey,12,0,0,Southwest Central,St_Louis
04-24-2020,15:24,Jo Daviess,11,0,0,Northwest,
04-24-2020,15:24,Johnson,3,0,0,Southern,
04-24-2020,15:24,Kane,962,39,0,Collar,Elgin
04-24-2020,15:24,Kankakee,297,21,0,Collar,Kankakee
04-24-2020,15:24,Kendall,191,5,0,Collar,Chicago
04-24-2020,15:24,Knox,24,0,0,West Central,
04-24-2020,15:24,Lake,2717,105,0,Collar,Lake
04-24-2020,15:24,LaSalle,42,1,0,Northwest,
04-24-2020,15:24,Lawrence,2,0,0,Southeast Central,
04-24-2020,15:24,Lee,18,0,0,Northwest,
04-24-2020,15:24,Livingston,18,1,0,North Central,
04-24-2020,15:24,Logan,4,0,0,Central,
04-24-2020,15:24,McDonough,5,0,0,West Central,
04-24-2020,15:24,McHenry,459,27,0,Collar,Chicago
04-24-2020,15:24,McLean,87,3,0,North Central,Bloomington
04-24-2020,15:24,Macon,99,10,0,Central,Decatur
04-24-2020,15:24,Macoupin,25,0,0,Central,St_Louis
04-24-2020,15:24,Madison,268,15,0,Southwest Central,St_Louis
04-24-2020,15:24,Marion,26,0,0,Southeast Central,
04-24-2020,15:24,Marshall,4,0,0,North Central,Peoria
04-24-2020,15:24,Mason,6,0,0,North Central,
04-24-2020,15:24,Massac,3,0,0,Southern,
04-24-2020,15:24,Menard,4,0,0,Central,Springfield
04-24-2020,15:24,Mercer,7,0,0,Northwest,Davenport
04-24-2020,15:24,Monroe,62,8,0,Southwest Central,St_Louis
04-24-2020,15:24,Montgomery,23,1,0,Central,
04-24-2020,15:24,Morgan,15,1,0,Central,
04-24-2020,15:24,Moultrie,4,0,0,Southeast Central,
04-24-2020,15:24,Ogle,75,1,0,Northern,
04-24-2020,15:24,Peoria,56,2,0,North Central,Peoria
04-24-2020,15:24,Perry,3,0,0,Southern,
04-24-2020,15:24,Piatt,7,0,0,Northeast Central,Champaign-Urbana
04-24-2020,15:24,Pike,1,0,0,West Central,
04-24-2020,15:24,Pulaski,15,0,0,Southern,
04-24-2020,15:24,Randolph,79,1,0,Southern,
04-24-2020,15:24,Richland,3,0,0,Southeast Central,
04-24-2020,15:24,Rock Island,270,6,0,Northwest,Davenport
04-24-2020,15:24,St. Clair,350,19,0,Southwest Central,St_Louis
04-24-2020,15:24,Saline,3,0,0,Southern,
04-24-2020,15:24,Sangamon,81,6,0,Central,Springfield
04-24-2020,15:24,Schuyler,1,0,0,West Central,
04-24-2020,15:24,Shelby,10,0,0,Central,
04-24-2020,15:24,Stark,1,0,0,North Central,Peoria
04-24-2020,15:24,Stephenson,13,0,0,Northern,
04-24-2020,15:24,Tazewell,34,3,0,North Central,Peoria
04-24-2020,15:24,Unassigned,214,1,0,Unassigned,
04-24-2020,15:24,Union,7,0,0,Southern,
04-24-2020,15:24,Vermilion,11,0,0,Northeast Central,Danville
04-24-2020,15:24,Wabash,1,0,0,Southern,
04-24-2020,15:24,Warren,37,0,0,West Central,
04-24-2020,15:24,Washington,7,0,0,Southwest Central,
04-24-2020,15:24,Wayne,2,0,0,Southern,
04-24-2020,15:24,White,1,0,0,Southern,
04-24-2020,15:24,Whiteside,53,4,0,Northwest,
04-24-2020,15:24,Will,2009,125,0,Collar,Chicago
04-24-2020,15:24,Williamson,22,0,0,Southern,Carbondale-Marion
04-24-2020,15:24,Winnebago,279,7,0,Northern,Rockford
04-24-2020,15:24,Woodford,11,1,0,North Central,Peoria
04-24-2020,14:43,Illinois,39658,1795,186219,Illinois,Illinois
04-24-2020,14:43,Chicago,16112,678,0,Chicago,Chicago
04-24-2020,14:43,Adams,32,0,0,West Central,
04-24-2020,14:43,Alexander,2,0,0,Southern,Cape_Girardeau
04-24-2020,14:43,Bond,4,1,0,Southwest Central,St_Louis
04-24-2020,14:43,Boone,60,8,0,Northern,Rockford
04-24-2020,14:43,Bureau,9,0,0,Northwest,
04-24-2020,14:43,Calhoun,1,0,0,Southwest Central,St_Louis
04-24-2020,14:43,Carroll,7,2,0,Northwest,
04-24-2020,14:43,Cass,17,0,0,Central,
04-24-2020,14:43,Champaign,102,5,0,Northeast Central,Champaign-Urbana
04-24-2020,14:43,Christian,27,4,0,Central,
04-24-2020,14:43,Clark,4,0,0,Southeast Central,
04-24-2020,14:43,Clay,2,0,0,Southeast Central,
04-24-2020,14:43,Clinton,73,1,0,Southwest Central,St_Louis
04-24-2020,14:43,Coles,22,0,0,Southeast Central,
04-24-2020,14:43,Cook,11504,542,0,Suburban,Chicago
04-24-2020,14:43,Crawford,10,0,0,Southeast Central,
04-24-2020,14:43,Cumberland,2,0,0,Southeast Central,
04-24-2020,14:43,DeKalb,68,1,0,Northern,Elgin
04-24-2020,14:43,De Witt,1,0,0,North Central,Bloomington
04-24-2020,14:43,Douglas,12,0,0,Northeast Central,
04-24-2020,14:43,DuPage,2219,125,0,Collar,Chicago
04-24-2020,14:43,Effingham,5,1,0,Southeast Central,
04-24-2020,14:43,Fayette,16,2,0,Southeast Central,
04-24-2020,14:43,Ford,7,1,0,Northeast Central,Champaign-Urbana
04-24-2020,14:43,Franklin,8,0,0,Southern,
04-24-2020,14:43,Fulton,3,0,0,North Central,
04-24-2020,14:43,Gallatin,2,0,0,Southern,
04-24-2020,14:43,Greene,2,0,0,Central,
04-24-2020,14:43,Grundy,28,0,0,Collar,Chicago
04-24-2020,14:43,Hamilton,2,0,0,Southern,
04-24-2020,14:43,Hancock,4,0,0,West Central,
04-24-2020,14:43,Hardin,1,0,0,Southern,
04-24-2020,14:43,Henderson,4,0,0,West Central,
04-24-2020,14:43,Henry,36,0,0,Northwest,Davenport
04-24-2020,14:43,Iroquois,15,0,0,Northeast Central,
04-24-2020,14:43,Jackson,56,7,0,Southern,Carbondale-Marion
04-24-2020,14:43,Jasper,41,2,0,Southeast Central,
04-24-2020,14:43,Jefferson,80,2,0,Southern,
04-24-2020,14:43,Jersey,12,0,0,Southwest Central,St_Louis
04-24-2020,14:43,Jo Daviess,11,0,0,Northwest,
04-24-2020,14:43,Johnson,3,0,0,Southern,
04-24-2020,14:43,Kane,962,39,0,Collar,Elgin
04-24-2020,14:43,Kankakee,297,21,0,Collar,Kankakee
04-24-2020,14:43,Kendall,191,5,0,Collar,Chicago
04-24-2020,14:43,Knox,24,0,0,West Central,
04-24-2020,14:43,Lake,2717,105,0,Collar,Lake
04-24-2020,14:43,LaSalle,42,1,0,Northwest,
04-24-2020,14:43,Lawrence,2,0,0,Southeast Central,
04-24-2020,14:43,Lee,18,0,0,Northwest,
04-24-2020,14:43,Livingston,18,1,0,North Central,
04-24-2020,14:43,Logan,4,0,0,Central,
04-24-2020,14:43,McDonough,5,0,0,West Central,
04-24-2020,14:43,McHenry,459,27,0,Collar,Chicago
04-24-2020,14:43,McLean,87,3,0,North Central,Bloomington
04-24-2020,14:43,Macon,99,10,0,Central,Decatur
04-24-2020,14:43,Macoupin,25,0,0,Central,St_Louis
04-24-2020,14:43,Madison,268,15,0,Southwest Central,St_Louis
04-24-2020,14:43,Marion,26,0,0,Southeast Central,
04-24-2020,14:43,Marshall,4,0,0,North Central,Peoria
04-24-2020,14:43,Mason,6,0,0,North Central,
04-24-2020,14:43,Massac,3,0,0,Southern,
04-24-2020,14:43,Menard,4,0,0,Central,Springfield
04-24-2020,14:43,Mercer,7,0,0,Northwest,Davenport
04-24-2020,14:43,Monroe,62,8,0,Southwest Central,St_Louis
04-24-2020,14:43,Montgomery,23,1,0,Central,
04-24-2020,14:43,Morgan,15,1,0,Central,
04-24-2020,14:43,Moultrie,4,0,0,Southeast Central,
04-24-2020,14:43,Ogle,75,1,0,Northern,
04-24-2020,14:43,Peoria,56,2,0,North Central,Peoria
04-24-2020,14:43,Perry,3,0,0,Southern,
04-24-2020,14:43,Piatt,7,0,0,Northeast Central,Champaign-Urbana
04-24-2020,14:43,Pike,1,0,0,West Central,
04-24-2020,14:43,Pulaski,15,0,0,Southern,
04-24-2020,14:43,Randolph,79,1,0,Southern,
04-24-2020,14:43,Richland,3,0,0,Southeast Central,
04-24-2020,14:43,Rock Island,270,6,0,Northwest,Davenport
04-24-2020,14:43,St. Clair,350,19,0,Southwest Central,St_Louis
04-24-2020,14:43,Saline,3,0,0,Southern,
04-24-2020,14:43,Sangamon,81,6,0,Central,Springfield
04-24-2020,14:43,Schuyler,1,0,0,West Central,
04-24-2020,14:43,Shelby,10,0,0,Central,
04-24-2020,14:43,Stark,1,0,0,North Central,Peoria
04-24-2020,14:43,Stephenson,13,0,0,Northern,
04-24-2020,14:43,Tazewell,34,3,0,North Central,Peoria
04-24-2020,14:43,Unassigned,214,1,0,Unassigned,
04-24-2020,14:43,Union,7,0,0,Southern,
04-24-2020,14:43,Vermilion,11,0,0,Northeast Central,Danville
04-24-2020,14:43,Wabash,1,0,0,Southern,
04-24-2020,14:43,Warren,37,0,0,West Central,
04-24-2020,14:43,Washington,7,0,0,Southwest Central,
04-24-2020,14:43,Wayne,2,0,0,Southern,
04-24-2020,14:43,White,1,0,0,Southern,
04-24-2020,14:43,Whiteside,53,4,0,Northwest,
04-24-2020,14:43,Will,2009,125,0,Collar,Chicago
04-24-2020,14:43,Williamson,22,0,0,Southern,Carbondale-Marion
04-24-2020,14:43,Winnebago,279,7,0,Northern,Rockford
04-24-2020,14:43,Woodford,11,1,0,North Central,Peoria
04-23-2020,14:48,Illinois,36934,1688,173316,Illinois,Illinois
04-23-2020,14:48,Chicago,15073,641,0,Chicago,Chicago
04-23-2020,14:48,Adams,29,0,0,West Central,
04-23-2020,14:48,Alexander,2,0,0,Southern,Cape_Girardeau
04-23-2020,14:48,Bond,4,1,0,Southwest Central,St_Louis
04-23-2020,14:48,Boone,54,7,0,Northern,Rockford
04-23-2020,14:48,Bureau,8,0,0,Northwest,
04-23-2020,14:48,Calhoun,1,0,0,Southwest Central,St_Louis
04-23-2020,14:48,Carroll,7,2,0,Northwest,
04-23-2020,14:48,Cass,8,0,0,Central,
04-23-2020,14:48,Champaign,99,5,0,Northeast Central,Champaign-Urbana
04-23-2020,14:48,Christian,26,4,0,Central,
04-23-2020,14:48,Clark,4,0,0,Southeast Central,
04-23-2020,14:48,Clay,2,0,0,Southeast Central,
04-23-2020,14:48,Clinton,51,0,0,Southwest Central,St_Louis
04-23-2020,14:48,Coles,18,0,0,Southeast Central,
04-23-2020,14:48,Cook,10738,501,0,Suburban,Chicago
04-23-2020,14:48,Crawford,10,0,0,Southeast Central,
04-23-2020,14:48,Cumberland,2,0,0,Southeast Central,
04-23-2020,14:48,DeKalb,56,1,0,Northern,Elgin
04-23-2020,14:48,De Witt,1,0,0,North Central,Bloomington
04-23-2020,14:48,Douglas,12,0,0,Northeast Central,
04-23-2020,14:48,DuPage,2047,118,0,Collar,Chicago
04-23-2020,14:48,Effingham,5,1,0,Southeast Central,
04-23-2020,14:48,Fayette,15,2,0,Southeast Central,
04-23-2020,14:48,Ford,8,1,0,Northeast Central,Champaign-Urbana
04-23-2020,14:48,Franklin,8,0,0,Southern,
04-23-2020,14:48,Fulton,1,0,0,North Central,
04-23-2020,14:48,Gallatin,2,0,0,Southern,
04-23-2020,14:48,Greene,2,0,0,Central,
04-23-2020,14:48,Grundy,26,0,0,Collar,Chicago
04-23-2020,14:48,Hamilton,2,0,0,Southern,
04-23-2020,14:48,Hancock,4,0,0,West Central,
04-23-2020,14:48,Hardin,1,0,0,Southern,
04-23-2020,14:48,Henderson,3,0,0,West Central,
04-23-2020,14:48,Henry,33,0,0,Northwest,Davenport
04-23-2020,14:48,Iroquois,14,0,0,Northeast Central,
04-23-2020,14:48,Jackson,53,7,0,Southern,Carbondale-Marion
04-23-2020,14:48,Jasper,40,2,0,Southeast Central,
04-23-2020,14:48,Jefferson,77,1,0,Southern,
04-23-2020,14:48,Jersey,11,0,0,Southwest Central,St_Louis
04-23-2020,14:48,Jo Daviess,11,0,0,Northwest,
04-23-2020,14:48,Johnson,3,0,0,Southern,
04-23-2020,14:48,Kane,863,39,0,Collar,Elgin
04-23-2020,14:48,Kankakee,289,19,0,Collar,Kankakee
04-23-2020,14:48,Kendall,171,5,0,Collar,Chicago
04-23-2020,14:48,Knox,19,0,0,West Central,
04-23-2020,14:48,Lake,2540,100,0,Collar,Lake
04-23-2020,14:48,LaSalle,39,1,0,Northwest,
04-23-2020,14:48,Lawrence,2,0,0,Southeast Central,
04-23-2020,14:48,Lee,18,0,0,Northwest,
04-23-2020,14:48,Livingston,18,1,0,North Central,
04-23-2020,14:48,Logan,4,0,0,Central,
04-23-2020,14:48,McDonough,4,0,0,West Central,
04-23-2020,14:48,McHenry,419,26,0,Collar,Chicago
04-23-2020,14:48,McLean,87,3,0,North Central,Bloomington
04-23-2020,14:48,Macon,96,10,0,Central,Decatur
04-23-2020,14:48,Macoupin,24,0,0,Central,St_Louis
04-23-2020,14:48,Madison,235,13,0,Southwest Central,St_Louis
04-23-2020,14:48,Marion,25,0,0,Southeast Central,
04-23-2020,14:48,Marshall,4,0,0,North Central,Peoria
04-23-2020,14:48,Mason,6,0,0,North Central,
04-23-2020,14:48,Massac,3,0,0,Southern,
04-23-2020,14:48,Menard,4,0,0,Central,Springfield
04-23-2020,14:48,Mercer,6,0,0,Northwest,Davenport
04-23-2020,14:48,Monroe,60,8,0,Southwest Central,St_Louis
04-23-2020,14:48,Montgomery,21,1,0,Central,
04-23-2020,14:48,Morgan,14,1,0,Central,
04-23-2020,14:48,Moultrie,2,0,0,Southeast Central,
04-23-2020,14:48,Ogle,71,1,0,Northern,
04-23-2020,14:48,Peoria,54,2,0,North Central,Peoria
04-23-2020,14:48,Perry,3,0,0,Southern,
04-23-2020,14:48,Piatt,7,0,0,Northeast Central,Champaign-Urbana
04-23-2020,14:48,Pike,1,0,0,West Central,
04-23-2020,14:48,Pulaski,13,0,0,Southern,
04-23-2020,14:48,Randolph,68,1,0,Southern,
04-23-2020,14:48,Richland,2,0,0,Southeast Central,
04-23-2020,14:48,Rock Island,247,6,0,Northwest,Davenport
04-23-2020,14:48,St. Clair,330,19,0,Southwest Central,St_Louis
04-23-2020,14:48,Saline,3,0,0,Southern,
04-23-2020,14:48,Sangamon,76,5,0,Central,Springfield
04-23-2020,14:48,Schuyler,1,0,0,West Central,
04-23-2020,14:48,Shelby,5,0,0,Central,
04-23-2020,14:48,Stark,1,0,0,North Central,Peoria
04-23-2020,14:48,Stephenson,13,0,0,Northern,
04-23-2020,14:48,Tazewell,30,3,0,North Central,Peoria
04-23-2020,14:48,Unassigned,193,0,0,Unassigned,
04-23-2020,14:48,Union,6,0,0,Southern,
04-23-2020,14:48,Vermilion,10,0,0,Northeast Central,Danville
04-23-2020,14:48,Wabash,1,0,0,Southern,
04-23-2020,14:48,Warren,31,0,0,West Central,
04-23-2020,14:48,Washington,7,0,0,Southwest Central,
04-23-2020,14:48,Wayne,1,0,0,Southern,
04-23-2020,14:48,White,1,0,0,Southern,
04-23-2020,14:48,Whiteside,49,3,0,Northwest,
04-23-2020,14:48,Will,1885,119,0,Collar,Chicago
